calender_date,Close,High,Low,Open,MA20,MA50,MA_Signal,BB_middle,BB_upper,BB_lower,BB_Signal,CCI,CCI_Signal
2023-06-28 00:00:00+00:00,89.77899932861328,89.85299682617188,89.3479995727539,89.7750015258789,88.97369918823242,89.30740142822266,SELL,88.97369918823242,90.17534935595846,87.77204902050637,NEUTRAL,94.85209311446707,NEUTRAL
2023-06-29 00:00:00+00:00,89.4800033569336,89.65699768066406,89.0999984741211,89.46399688720703,89.03154945373535,89.29504150390625,SELL,89.03154945373535,90.21252351362128,87.85057539384943,NEUTRAL,55.770539360566524,NEUTRAL
2023-06-30 00:00:00+00:00,89.10299682617188,89.58699798583984,88.84300231933594,89.12699890136719,89.06419944763184,89.27688140869141,SELL,89.06419944763184,90.21314905363957,87.9152498416241,NEUTRAL,19.984692894531516,NEUTRAL
2023-07-03 00:00:00+00:00,88.01300048828125,89.47799682617188,88.01200103759766,88.01300048828125,89.05809936523437,89.23534149169922,SELL,89.05809936523437,90.22890853885922,87.88729019160952,NEUTRAL,-83.2475865646015,NEUTRAL
2023-07-04 00:00:00+00:00,89.35199737548828,89.38099670410156,89.21600341796875,89.33599853515625,89.11079940795898,89.21198150634766,SELL,89.11079940795898,90.23135809300554,87.99024072291242,NEUTRAL,33.04375435492334,NEUTRAL
2023-07-05 00:00:00+00:00,89.1240005493164,89.58399963378906,89.08300018310547,89.14399719238281,89.15749931335449,89.19572158813476,SELL,89.15749931335449,90.1909437823385,88.12405484437049,NEUTRAL,18.44567488433821,NEUTRAL
2023-07-06 00:00:00+00:00,89.35900115966797,89.9540023803711,89.19100189208984,89.36699676513672,89.20649948120118,89.17834167480468,BUY,89.20649948120118,90.17544394735191,88.23755501505045,NEUTRAL,56.37112471159864,NEUTRAL
2023-07-07 00:00:00+00:00,90.06900024414062,90.51799774169922,89.84700012207031,90.04399871826172,89.26494941711425,89.17734161376953,BUY,89.26494941711425,90.29514533277805,88.23475350145046,NEUTRAL,164.1421539174624,SELL
2023-07-10 00:00:00+00:00,89.14900207519531,90.71499633789062,89.14900207519531,89.14900207519531,89.29539947509765,89.16078170776368,BUY,89.29539947509765,90.26986737876939,88.32093157142592,NEUTRAL,69.08265815555194,NEUTRAL
2023-07-11 00:00:00+00:00,90.74700164794922,90.81800079345703,90.4219970703125,90.73100280761719,89.40159950256347,89.19866180419922,BUY,89.40159950256347,90.51986902355425,88.28332998157269,SELL,243.30516346370413,SELL
2023-07-12 00:00:00+00:00,90.67500305175781,91.17500305175781,90.5530014038086,90.65899658203125,89.50269966125488,89.2131819152832,BUY,89.50269966125488,90.69889822660932,88.30650109590044,NEUTRAL,229.6414459342642,SELL
2023-07-13 00:00:00+00:00,91.23899841308594,91.8239974975586,91.2490005493164,91.2969970703125,89.6205997467041,89.2288818359375,BUY,89.6205997467041,91.00828562595848,88.23291386744972,SELL,253.31752889113,SELL
2023-07-14 00:00:00+00:00,92.00499725341797,92.3010025024414,91.9229965209961,92.02100372314453,89.741499710083,89.26906173706055,BUY,89.741499710083,91.49101566367098,87.99198375649503,SELL,241.16067377572014,SELL
2023-07-17 00:00:00+00:00,92.08399963378906,92.26499938964844,91.14469909667969,92.08399963378906,89.86774978637695,89.31130172729492,BUY,89.86774978637695,91.90291672709509,87.8325828456588,SELL,170.8817114136645,SELL
2023-07-18 00:00:00+00:00,92.13300323486328,92.37699890136719,91.98200225830078,92.1240005493164,90.00419998168945,89.35706176757813,BUY,90.00419998168945,92.26219079079848,87.74620917258042,NEUTRAL,160.8499542632637,SELL
2023-07-19 00:00:00+00:00,92.06400299072266,92.2040023803711,91.62000274658203,92.07099914550781,90.13465003967285,89.39954177856445,BUY,90.13465003967285,92.55468950526681,87.71461057407889,NEUTRAL,122.68654708849225,SELL
2023-07-20 00:00:00+00:00,91.8550033569336,92.0530014038086,91.28399658203125,91.87100219726562,90.22795028686524,89.43856185913086,BUY,90.22795028686524,92.7653799743023,87.69052059942817,NEUTRAL,92.63496217255133,NEUTRAL
2023-07-21 00:00:00+00:00,91.31500244140625,91.36199951171875,91.06400299072266,91.29100036621094,90.30755043029785,89.47460189819336,BUY,90.30755043029785,92.8779525387169,87.7371483218788,NEUTRAL,55.53297387676566,NEUTRAL
2023-07-24 00:00:00+00:00,90.22209930419922,91.1780014038086,90.22209930419922,90.22209930419922,90.35740547180175,89.49708389282226,BUY,90.35740547180175,92.87758783358042,87.83722311002309,NEUTRAL,7.153620051678987,NEUTRAL
2023-07-25 00:00:00+00:00,90.43099975585938,90.60199737548828,90.17400360107422,90.4469985961914,90.40990562438965,89.51834396362305,BUY,90.40990562438965,92.88783696091406,87.93197428786524,NEUTRAL,-5.00598549151834,NEUTRAL
2023-07-26 00:00:00+00:00,90.37000274658203,90.83300018310547,90.2959976196289,90.37799835205078,90.43945579528808,89.53914398193359,BUY,90.43945579528808,92.89974109535179,87.97917049522438,NEUTRAL,-1.2568449222260907,NEUTRAL
2023-07-27 00:00:00+00:00,90.70999908447266,91.26899719238281,90.0780029296875,90.71800231933594,90.50095558166504,89.56776397705079,BUY,90.50095558166504,92.92142826557968,88.0804828977504,NEUTRAL,7.951115106348313,NEUTRAL
2023-07-28 00:00:00+00:00,90.12899780273438,90.76100158691406,90.01599884033203,90.1259994506836,90.55225563049316,89.58922393798828,BUY,90.55225563049316,92.8900547786594,88.21445648232692,NEUTRAL,-27.147889747339903,NEUTRAL
2023-07-31 00:00:00+00:00,89.38999938964844,90.78399658203125,89.38999938964844,89.38999938964844,90.62110557556153,89.5870639038086,BUY,90.62110557556153,92.71210959856136,88.5301015525617,NEUTRAL,-74.44595135981945,NEUTRAL
2023-08-01 00:00:00+00:00,90.3550033569336,90.43499755859375,90.08399963378906,90.35700225830078,90.67125587463379,89.60522399902344,BUY,90.67125587463379,92.68061756339713,88.66189418587044,NEUTRAL,-42.6589000696539,NEUTRAL
2023-08-02 00:00:00+00:00,90.5260009765625,90.70800018310547,90.33499908447266,90.50299835205078,90.7413558959961,89.63324401855469,BUY,90.7413558959961,92.6167987526694,88.86591303932279,NEUTRAL,-29.05101583853512,NEUTRAL
2023-08-03 00:00:00+00:00,90.39299774169922,90.6520004272461,90.2300033569336,90.4520034790039,90.79305572509766,89.6643440246582,BUY,90.79305572509766,92.56203398542087,89.02407746477445,NEUTRAL,-45.50970546016539,NEUTRAL
2023-08-04 00:00:00+00:00,90.57499694824219,91.23200225830078,90.49600219726562,90.5790023803711,90.81835556030273,89.70282394409179,BUY,90.81835556030273,92.55796175067658,89.07874936992889,NEUTRAL,-13.576576281159504,NEUTRAL
2023-08-07 00:00:00+00:00,89.61599731445312,91.02100372314453,89.61599731445312,89.61599731445312,90.84170532226562,89.73994186401367,BUY,90.84170532226562,92.49748379263673,89.18592685189452,NEUTRAL,-91.50159702853136,NEUTRAL
2023-08-08 00:00:00+00:00,90.96600341796875,91.0739974975586,90.53099822998047,91.03399658203125,90.8526554107666,89.79178192138671,BUY,90.8526554107666,92.50869343924484,89.19661738228837,NEUTRAL,-7.489695682684081,NEUTRAL
2023-08-09 00:00:00+00:00,90.66699981689453,91.02799987792969,90.66699981689453,90.66699981689453,90.85225524902344,89.83180191040039,BUY,90.85225524902344,92.50847788261981,89.19603261542707,NEUTRAL,-15.168028722916883,NEUTRAL
2023-08-10 00:00:00+00:00,90.88500213623047,91.28099822998047,90.78099822998047,90.8759994506836,90.83455543518066,89.8830419921875,BUY,90.83455543518066,92.48091250603974,89.18819836432158,NEUTRAL,9.56049079488779,NEUTRAL
2023-08-11 00:00:00+00:00,90.875,91.0199966430664,90.66200256347656,90.87000274658203,90.77805557250977,89.93154205322266,BUY,90.77805557250977,92.33014700673681,89.22596413828273,NEUTRAL,1.7355551311399466,NEUTRAL
2023-08-14 00:00:00+00:00,90.08609771728516,90.9540023803711,90.08609771728516,90.08609771728516,90.67816047668457,89.97056396484375,BUY,90.67816047668457,92.1303042512666,89.22601670210254,NEUTRAL,-58.627786301657366,NEUTRAL
2023-08-15 00:00:00+00:00,90.64600372314453,91.14299774169922,90.60900115966797,90.68499755859375,90.60381050109864,90.01752410888672,BUY,90.60381050109864,91.88446292965567,89.3231580725416,NEUTRAL,18.16592961121854,NEUTRAL
2023-08-16 00:00:00+00:00,90.64299774169922,92.51399993896484,90.55599975585938,90.63500213623047,90.53276023864746,90.06658401489258,BUY,90.53276023864746,91.61454689825875,89.45097357903616,NEUTRAL,115.39231560438093,SELL
2023-08-17 00:00:00+00:00,90.49099731445312,90.5719985961914,90.11000061035156,90.49099731445312,90.46455993652344,90.10882400512695,BUY,90.46455993652344,91.34941947864804,89.57970039439884,NEUTRAL,-47.641520693876224,NEUTRAL
2023-08-18 00:00:00+00:00,90.30599975585938,90.3499984741211,90.30599975585938,90.30599975585938,90.41410980224609,90.13694396972656,BUY,90.41410980224609,91.2048619425239,89.62335766196827,NEUTRAL,-59.05020688357573,NEUTRAL
2023-08-21 00:00:00+00:00,90.30500030517578,90.60800170898438,89.31900024414062,89.31900024414062,90.41825485229492,90.17224395751953,BUY,90.41825485229492,91.20563100424368,89.63087870034616,NEUTRAL,-108.21186244158073,BUY
2023-08-22 00:00:00+00:00,90.4800033569336,90.6989974975586,89.86299896240234,90.49299621582031,90.42070503234864,90.20938400268555,BUY,90.42070503234864,91.20855301390962,89.63285705078765,NEUTRAL,-42.06479182795948,NEUTRAL
2023-08-23 00:00:00+00:00,90.03199768066406,90.08399963378906,89.24299621582031,90.04299926757812,90.40380477905273,90.23696395874023,BUY,90.40380477905273,91.21050780429985,89.59710175380562,NEUTRAL,-150.48030655903662,BUY
2023-08-24 00:00:00+00:00,89.59700012207031,89.68099975585938,89.28900146484375,89.60299682617188,90.34815483093261,90.25128402709962,BUY,90.34815483093261,91.21707998418925,89.47922967767597,NEUTRAL,-179.24903730851614,BUY
2023-08-25 00:00:00+00:00,89.16200256347656,89.40599822998047,88.94499969482422,89.16999816894531,90.29980506896973,90.24278411865234,BUY,90.29980506896973,91.31532363375531,89.28428650418415,BUY,-205.48221823578086,BUY
2023-08-28 00:00:00+00:00,89.0260009765625,89.33999633789062,88.3125,88.3125,90.28160514831544,90.2321241760254,BUY,90.28160514831544,91.37577881275108,89.18743148387979,BUY,-214.47152189537158,BUY
2023-08-29 00:00:00+00:00,89.43699645996094,89.5979995727539,89.17900085449219,89.447998046875,90.2357048034668,90.23278411865235,BUY,90.2357048034668,91.39216180146201,89.0792478054716,NEUTRAL,-116.21202383966646,BUY
2023-08-30 00:00:00+00:00,89.59500122070312,90.31600189208984,89.57499694824219,89.60299682617188,90.18915481567383,90.23558410644532,SELL,90.18915481567383,91.37108071321643,89.00722891813123,NEUTRAL,-53.47741676716722,NEUTRAL
2023-08-31 00:00:00+00:00,90.31999969482422,90.3290023803711,89.54000091552734,90.31099700927734,90.18550491333008,90.24220413208008,SELL,90.18550491333008,91.36522913960242,89.00578068705774,NEUTRAL,-21.014299030946304,NEUTRAL
2023-09-01 00:00:00+00:00,89.55400085449219,89.81800079345703,89.11799621582031,89.552001953125,90.13445510864258,90.23882415771484,SELL,90.13445510864258,91.33144964476446,88.9374605725207,NEUTRAL,-83.74250050372328,NEUTRAL
2023-09-04 00:00:00+00:00,88.75070190429688,89.30000305175781,88.75070190429688,88.75070190429688,90.09119033813477,90.22933822631836,SELL,90.09119033813477,91.42214316315118,88.76023751311835,BUY,-132.7866808132183,BUY
2023-09-05 00:00:00+00:00,89.22200012207031,89.31300354003906,88.87000274658203,89.22100067138672,90.00399017333984,90.22615829467773,SELL,90.00399017333984,91.3220776705345,88.68590267614519,NEUTRAL,-98.18163882063578,NEUTRAL
2023-09-06 00:00:00+00:00,89.03700256347656,89.2699966430664,88.90499877929688,89.04100036621094,89.92249031066895,90.211318359375,SELL,89.92249031066895,91.26922697360166,88.57575364773624,NEUTRAL,-94.36486963126947,NEUTRAL
2023-09-07 00:00:00+00:00,89.17900085449219,89.25900268554688,88.8499984741211,89.17900085449219,89.83719024658203,90.20529830932617,SELL,89.83719024658203,91.14271686547647,88.53166362768758,NEUTRAL,-84.03432446150859,NEUTRAL
2023-09-08 00:00:00+00:00,88.85800170898438,89.1240005493164,88.6760025024414,88.85800170898438,89.73634033203125,90.20039840698242,SELL,89.73634033203125,91.01566958290118,88.45701108116131,NEUTRAL,-98.21554634568885,NEUTRAL
2023-09-11 00:00:00+00:00,87.8093032836914,89.09300231933594,87.8093032836914,87.8093032836914,89.62250061035157,90.19632446289063,SELL,89.62250061035157,91.15160063737926,88.09340058332387,BUY,-151.81890066199088,BUY
2023-09-12 00:00:00+00:00,89.09100341796875,89.15599822998047,88.68900299072266,89.06500244140625,89.54475059509278,90.19110458374024,SELL,89.54475059509278,91.01159303891738,88.07790815126818,NEUTRAL,-66.08756464369736,NEUTRAL
2023-09-13 00:00:00+00:00,89.00700378417969,89.16200256347656,88.87300109863281,89.01499938964844,89.4629508972168,90.1887646484375,SELL,89.4629508972168,90.85234138171302,88.07356041272058,NEUTRAL,-56.50566548994711,NEUTRAL
2023-09-14 00:00:00+00:00,88.97100067138672,89.0989990234375,88.39299774169922,88.95999908447266,89.38695106506347,90.18100463867188,SELL,89.38695106506347,90.70396876557163,88.06993336455531,NEUTRAL,-76.28168913844287,NEUTRAL
2023-09-15 00:00:00+00:00,88.22799682617188,88.71299743652344,88.21700286865234,88.21700286865234,89.28305091857911,90.1441845703125,SELL,89.28305091857911,90.6224666462201,87.94363519093811,NEUTRAL,-130.0560283605566,BUY
2023-09-18 00:00:00+00:00,88.50399780273438,88.98799896240234,87.46379852294922,87.46379852294922,89.19300079345703,90.13128448486329,SELL,89.19300079345703,90.48443219369715,87.90156939321692,NEUTRAL,-133.03198486144444,BUY
2023-09-19 00:00:00+00:00,88.96299743652344,89.09400177001953,88.83699798583984,88.93800354003906,89.11715049743653,90.09560440063477,SELL,89.11715049743653,90.25995288307286,87.9743481118002,NEUTRAL,-25.09406517760468,NEUTRAL
2023-09-20 00:00:00+00:00,88.79100036621094,88.93299865722656,88.71399688720703,88.7959976196289,89.05510063171387,90.05792434692383,SELL,89.05510063171387,90.12092494454372,87.98927631888402,NEUTRAL,-47.95064180261589,NEUTRAL
2023-09-21 00:00:00+00:00,88.41799926757812,88.63300323486328,88.18599700927734,88.38200378417969,88.99615058898925,90.00150436401367,SELL,88.99615058898925,90.06618776516895,87.92611341280956,NEUTRAL,-117.44459567866477,BUY
2023-09-22 00:00:00+00:00,88.2770004272461,88.41000366210938,87.9209976196289,88.27899932861328,88.95190048217773,89.92694442749024,SELL,88.95190048217773,90.06537409314939,87.83842687120608,NEUTRAL,-138.96548506146405,BUY
2023-09-25 00:00:00+00:00,88.375,88.5199966430664,87.17859649658203,87.17859649658203,88.9193504333496,89.85276443481445,SELL,88.9193504333496,90.06139796766894,87.77730289903027,NEUTRAL,-145.25263370995648,BUY
2023-09-26 00:00:00+00:00,87.86199951171875,88.25,87.85099792480469,87.87000274658203,88.8406005859375,89.76734436035156,SELL,88.8406005859375,90.04771088079973,87.63349029107526,NEUTRAL,-131.17370124885792,BUY
2023-09-27 00:00:00+00:00,87.95600128173828,87.97799682617188,87.35800170898438,87.97799682617188,88.75865058898925,89.68518432617188,SELL,88.75865058898925,89.97263724243881,87.5446639355397,NEUTRAL,-142.86162804059086,BUY
2023-09-28 00:00:00+00:00,87.39299774169922,87.86000061035156,87.21499633789062,87.39299774169922,88.612300491333,89.59594421386718,SELL,88.612300491333,89.73612916552243,87.48847181714358,BUY,-161.48121867503153,BUY
2023-09-29 00:00:00+00:00,87.7979965209961,88.10199737548828,87.73899841308594,87.80899810791016,88.52450027465821,89.52560409545899,SELL,88.52450027465821,89.61235867716901,87.4366418721474,NEUTRAL,-94.86127594798978,NEUTRAL
2023-10-02 00:00:00+00:00,87.10299682617188,88.0009994506836,87.10299682617188,87.10299682617188,88.44211502075196,89.46322204589843,SELL,88.44211502075196,89.69490801152111,87.1893220299828,BUY,-145.26226223159406,BUY
2023-10-03 00:00:00+00:00,87.11699676513672,87.20099639892578,86.8759994506836,87.11699676513672,88.33686485290528,89.39694198608399,SELL,88.33686485290528,89.66519934491457,87.00853036089599,NEUTRAL,-168.92396892356595,BUY
2023-10-04 00:00:00+00:00,87.05500030517578,87.59100341796875,86.95800018310547,87.05400085449219,88.23776473999024,89.33064193725586,SELL,88.23776473999024,89.63985428889919,86.8356751910813,NEUTRAL,-133.6115297595026,BUY
2023-10-05 00:00:00+00:00,87.41799926757812,88.9020004272461,87.31800079345703,87.41799926757812,88.14971466064453,89.26480194091796,SELL,88.14971466064453,89.52382454800464,86.77560477328443,NEUTRAL,-41.06350851038023,NEUTRAL
2023-10-06 00:00:00+00:00,87.83000183105469,88.0009994506836,87.22799682617188,87.83200073242188,88.09831466674805,89.21882202148437,SELL,88.09831466674805,89.43732859931782,86.75930073417828,NEUTRAL,-60.05858450430709,NEUTRAL
2023-10-09 00:00:00+00:00,87.93000030517578,87.88400268554688,86.847900390625,86.847900390625,88.10434951782227,89.18962203979493,SELL,88.10434951782227,89.43895971018489,86.76973932545965,NEUTRAL,-70.61990470936055,NEUTRAL
2023-10-10 00:00:00+00:00,88.01300048828125,88.21600341796875,87.76000213623047,88.0250015258789,88.05044937133789,89.14278198242188,SELL,88.05044937133789,89.30175436988554,86.79914437279024,NEUTRAL,-6.791959747738004,NEUTRAL
2023-10-11 00:00:00+00:00,88.197998046875,88.30799865722656,88.04199981689453,88.29499816894531,88.00999908447265,89.09622192382812,SELL,88.00999908447265,89.18082242949014,86.83917573945517,NEUTRAL,29.37410422960749,NEUTRAL
2023-10-12 00:00:00+00:00,88.31900024414062,88.39299774169922,87.72599792480469,88.22200012207031,87.97739906311035,89.05474197387696,SELL,87.97739906311035,89.06919932811437,86.88559879810634,NEUTRAL,31.363149593003598,NEUTRAL
2023-10-13 00:00:00+00:00,87.64600372314453,87.80599975585938,87.30999755859375,87.63899993896484,87.94829940795898,88.996162109375,SELL,87.94829940795898,89.04299667181054,86.85360214410743,NEUTRAL,-60.21128696434045,NEUTRAL
2023-10-16 00:00:00+00:00,86.55819702148438,87.72899627685547,86.55819702148438,86.55819702148438,87.85100936889648,88.93500610351562,SELL,87.85100936889648,89.0758828856715,86.62613585212146,BUY,-150.45180244305737,BUY
2023-10-17 00:00:00+00:00,87.7490005493164,88.0790023803711,85.97599792480469,86.70700073242188,87.79030952453613,88.87066604614257,SELL,87.79030952453613,88.8978621410436,86.68275690802865,NEUTRAL,-89.3488462968061,NEUTRAL
2023-10-18 00:00:00+00:00,87.947998046875,88.11599731445312,87.59700012207031,87.9540023803711,87.74815940856934,88.81628601074219,SELL,87.74815940856934,88.75494132255122,86.74137749458745,NEUTRAL,31.58313092526943,NEUTRAL
2023-10-19 00:00:00+00:00,87.64199829101562,87.87999725341797,87.23500061035156,87.61199951171875,87.70935935974121,88.7514259338379,SELL,87.70935935974121,88.66601169458907,86.75270702489335,NEUTRAL,-21.895854242601313,NEUTRAL
2023-10-20 00:00:00+00:00,87.9010009765625,88.03700256347656,87.69000244140625,87.91000366210938,87.69055938720703,88.69194595336914,SELL,87.69055938720703,88.61446002834943,86.76665874606464,NEUTRAL,46.69234053342981,NEUTRAL
2023-10-23 00:00:00+00:00,88.04199981689453,88.37999725341797,86.98670196533203,86.98670196533203,87.67390937805176,88.65106399536133,SELL,87.67390937805176,88.55697471412437,86.79084404197916,NEUTRAL,33.74563594886422,NEUTRAL
2023-10-24 00:00:00+00:00,88.48400115966797,88.69999694824219,87.81099700927734,88.48400115966797,87.70500946044922,88.60782394409179,SELL,87.70500946044922,88.65708169738998,86.75293722350845,NEUTRAL,146.10684032190287,SELL
2023-10-25 00:00:00+00:00,87.85800170898438,88.0790023803711,85.97000122070312,87.85800170898438,87.70010948181152,88.5521240234375,SELL,87.70010948181152,88.64774108618367,86.75247787743938,NEUTRAL,-74.75623038953019,NEUTRAL
2023-10-26 00:00:00+00:00,87.94200134277344,87.80599975585938,87.55799865722656,87.79399871826172,87.72755966186523,88.50114410400391,SELL,87.72755966186523,88.66952297296311,86.78559635076735,NEUTRAL,21.793477706887188,NEUTRAL
2023-10-27 00:00:00+00:00,87.9000015258789,88.16300201416016,87.62000274658203,87.90799713134766,87.73265991210937,88.45302413940429,SELL,87.73265991210937,88.6773297538166,86.78799007040215,NEUTRAL,48.61225068069217,NEUTRAL
2023-10-30 00:00:00+00:00,86.85800170898438,88.39600372314453,86.85800170898438,86.85800170898438,87.72041015625,88.38408416748047,SELL,87.72041015625,88.70497049219773,86.73584982030226,NEUTRAL,-63.297243764380504,NEUTRAL
2023-10-31 00:00:00+00:00,88.28600311279297,88.73400115966797,87.9219970703125,88.28900146484375,87.77886047363282,88.34020416259766,SELL,87.77886047363282,88.75131416801956,86.80640677924607,NEUTRAL,127.49131534797927,SELL
2023-11-01 00:00:00+00:00,87.98300170898438,88.02100372314453,87.56099700927734,87.98300170898438,87.82526054382325,88.29922424316406,SELL,87.82526054382325,88.73907904036106,86.91144204728543,NEUTRAL,22.247063376577827,NEUTRAL
2023-11-02 00:00:00+00:00,88.0469970703125,88.6719970703125,88.02799987792969,88.072998046875,87.85671043395996,88.2682241821289,SELL,87.85671043395996,88.75467053038649,86.95875033753343,NEUTRAL,105.8658697989876,SELL
2023-11-03 00:00:00+00:00,88.29399871826172,89.18599700927734,88.28800201416016,88.29100036621094,87.87991027832031,88.25086410522461,SELL,87.87991027832031,88.79869914115518,86.96112141548544,NEUTRAL,157.1159149275221,SELL
2023-11-06 00:00:00+00:00,89.10900115966797,89.41000366210938,87.61080169677734,87.61080169677734,87.93886032104493,88.25252410888672,SELL,87.93886032104493,89.0098632805776,86.86785736151225,SELL,158.93163400797096,SELL
2023-11-07 00:00:00+00:00,89.12200164794922,89.12999725341797,88.72699737548828,89.12999725341797,87.99431037902832,88.24622421264648,SELL,87.99431037902832,89.1891508060073,86.79946995204934,NEUTRAL,174.43439281432393,SELL
2023-11-08 00:00:00+00:00,88.94999694824219,89.09400177001953,88.68499755859375,88.93000030517578,88.03191032409669,88.23332412719726,SELL,88.03191032409669,89.29889018547371,86.76493046271966,NEUTRAL,139.69473185685865,SELL
2023-11-09 00:00:00+00:00,89.05000305175781,89.22000122070312,88.8949966430664,89.072998046875,88.06846046447754,88.20792419433593,SELL,88.06846046447754,89.41027810665507,86.72664282230001,NEUTRAL,137.7871402408713,SELL
2023-11-10 00:00:00+00:00,88.73799896240234,89.03700256347656,88.71700286865234,88.73100280761719,88.12306022644043,88.19160415649414,SELL,88.12306022644043,89.48126676060365,86.76485369227721,NEUTRAL,94.99575846532646,NEUTRAL
2023-11-13 00:00:00+00:00,87.9352035522461,89.06600189208984,87.9352035522461,87.9352035522461,88.19191055297851,88.17529418945313,BUY,88.19191055297851,89.33936812062728,87.04445298532974,NEUTRAL,22.978195489510465,NEUTRAL
2023-11-14 00:00:00+00:00,88.94000244140625,90.02799987792969,88.8290023803711,88.93099975585938,88.251460647583,88.16965423583984,BUY,88.251460647583,89.42544868277919,87.07747261238681,NEUTRAL,139.88716176606786,SELL
2023-11-15 00:00:00+00:00,90.16600036621094,90.35900115966797,90.01399993896484,90.16600036621094,88.3623607635498,88.19223419189453,BUY,88.3623607635498,89.80414866144602,86.92057286565358,SELL,214.554921907753,SELL
2023-11-16 00:00:00+00:00,90.1259994506836,90.572998046875,89.99500274658203,90.1259994506836,88.4865608215332,88.21117416381836,BUY,88.4865608215332,90.08636737995984,86.88675426310657,SELL,183.0104527686713,SELL
2023-11-17 00:00:00+00:00,90.13099670410156,92.00900268554688,90.06700134277344,92.00900268554688,88.59806060791016,88.2366340637207,BUY,88.59806060791016,90.33130853917875,86.86481267664156,NEUTRAL,194.6298762017405,SELL
2023-11-20 00:00:00+00:00,89.47319793701172,91.14399719238281,89.47319793701172,89.47319793701172,88.66962051391602,88.26991195678711,BUY,88.66962051391602,90.4242504912199,86.91499053661214,NEUTRAL,113.90865416427111,SELL
2023-11-21 00:00:00+00:00,91.11799621582031,91.322998046875,90.88200378417969,91.11799621582031,88.80132026672364,88.31045181274413,BUY,88.80132026672364,90.8654062875834,86.73723424586387,SELL,173.4737042237633,SELL
2023-11-22 00:00:00+00:00,90.82599639892578,90.90299987792969,90.36599731445312,90.82599639892578,88.9497200012207,88.34683166503906,BUY,88.9497200012207,91.1504929107674,86.748947091674,NEUTRAL,123.60314513954363,SELL
2023-11-23 00:00:00+00:00,90.88300323486328,90.97899627685547,90.49700164794922,90.89399719238281,89.09677009582519,88.38507171630859,BUY,89.09677009582519,91.40445835387237,86.78908183777801,NEUTRAL,112.23501276191526,SELL
2023-11-24 00:00:00+00:00,90.8030014038086,91.1500015258789,90.72100067138672,90.8030014038086,89.24192008972167,88.43657180786133,BUY,89.24192008972167,91.59735586611238,86.88648431333097,NEUTRAL,104.30718845351922,SELL
2023-11-27 00:00:00+00:00,91.0979995727539,91.30899810791016,89.9832992553711,89.9832992553711,89.45391998291015,88.48845184326171,BUY,89.45391998291015,91.66472855927975,87.24311140654055,NEUTRAL,87.14166670353691,NEUTRAL
2023-11-28 00:00:00+00:00,91.19599914550781,91.6510009765625,91.08399963378906,91.19599914550781,89.5994197845459,88.5331118774414,BUY,89.5994197845459,91.86884402472768,87.32999554436412,NEUTRAL,108.90901991065287,SELL
2023-11-29 00:00:00+00:00,91.56300354003906,91.7300033569336,91.26899719238281,91.56300354003906,89.77841987609864,88.58855194091797,BUY,89.77841987609864,92.07559862305438,87.4812411291429,NEUTRAL,112.65378664189002,SELL
2023-11-30 00:00:00+00:00,91.21399688720703,91.45999908447266,90.78600311279297,91.20800018310547,89.93676986694337,88.64447189331055,BUY,89.93676986694337,92.16706158535983,87.7064781485269,NEUTRAL,81.61371824419851,NEUTRAL
2023-12-01 00:00:00+00:00,90.6510009765625,90.87999725341797,90.16799926757812,90.68299865722656,90.0546199798584,88.69195190429687,BUY,90.0546199798584,92.16530016494227,87.94393979477454,NEUTRAL,35.301456274797616,NEUTRAL
2023-12-04 00:00:00+00:00,89.74700164794922,90.78800201416016,89.74700164794922,89.74700164794922,90.08652000427246,88.71939193725586,BUY,90.08652000427246,92.15590554040467,88.01713446814024,NEUTRAL,-6.703014671796937,NEUTRAL
2023-12-05 00:00:00+00:00,90.302001953125,90.36499786376953,89.80799865722656,90.3219985961914,90.14552001953125,88.76819198608399,BUY,90.14552001953125,92.16582276578978,88.12521727327271,NEUTRAL,-6.74343331237466,NEUTRAL
2023-12-06 00:00:00+00:00,89.86199951171875,89.947998046875,89.71600341796875,89.86000061035156,90.19112014770508,88.8063119506836,BUY,90.19112014770508,92.1376274741553,88.24461282125486,NEUTRAL,-42.87446038045827,NEUTRAL
2023-12-07 00:00:00+00:00,89.66699981689453,89.90699768066406,89.5459976196289,89.55500030517578,90.22196998596192,88.8517919921875,BUY,90.22196998596192,92.1110383060737,88.33290166585014,NEUTRAL,-62.371828533321256,NEUTRAL
2023-12-08 00:00:00+00:00,89.87200164794922,89.9540023803711,89.47200012207031,89.87999725341797,90.27867012023925,88.89327209472657,BUY,90.27867012023925,92.04423313138466,88.51310710909385,NEUTRAL,-65.84227913943266,NEUTRAL
2023-12-11 00:00:00+00:00,88.90950012207031,89.95050048828125,88.90950012207031,88.90950012207031,90.32738494873047,88.92940216064453,BUY,90.32738494873047,91.85895372020416,88.79581617725678,NEUTRAL,-138.73442658510098,BUY
2023-12-12 00:00:00+00:00,89.62999725341797,90.12100219726562,89.6259994506836,89.62999725341797,90.36188468933105,88.97966217041015,BUY,90.36188468933105,91.78941870715728,88.93435067150482,NEUTRAL,-81.04862910648374,NEUTRAL
2023-12-13 00:00:00+00:00,89.96800231933594,90.03399658203125,89.7969970703125,89.96399688720703,90.3519847869873,89.03792221069335,BUY,90.3519847869873,91.78795986441824,88.91600970955636,NEUTRAL,-60.22478799291763,NEUTRAL
